GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06
310M300US26580,26580,"Huntington-Ashland, WV-KY-OH Metro Area",16871,1496,32394,1395,52666,2120,84693,3002,145784,9237
310M300US26620,26620,"Huntsville, AL Metro Area",22206,1341,45660,2380,76283,3560,125057,6181,217671,7737
310M300US26820,26820,"Idaho Falls, ID Metro Area",28190,2593,49468,3309,69896,5458,112989,9676,196187,31525
310M300US26900,26900,"Indianapolis-Carmel-Anderson, IN Metro Area",24438,646,44564,1093,71421,941,111508,1797,201356,3709
310M300US26980,26980,"Iowa City, IA Metro Area",19848,2125,45342,3184,73636,4920,117146,5780,207564,27463
310M300US27060,27060,"Ithaca, NY Metro Area",18897,3414,46311,3187,68813,4997,109661,15518,210836,19599
310M300US27100,27100,"Jackson, MI Metro Area",22709,2546,40238,2005,60545,2682,93521,4515,160081,12208
310M300US27140,27140,"Jackson, MS Metro Area",21272,1310,40397,1449,62986,2143,102524,3035,185411,10372
310M300US27180,27180,"Jackson, TN Metro Area",17743,2514,35498,3694,51567,2271,84159,5686,166927,28886
310M300US27260,27260,"Jacksonville, FL Metro Area",25825,986,46320,1513,70340,1850,109036,2699,201106,10057
310M300US27340,27340,"Jacksonville, NC Metro Area",25085,1643,39494,2819,58473,3636,84377,3229,141261,18669
310M300US27500,27500,"Janesville-Beloit, WI Metro Area",22175,1872,39972,2898,62142,3765,96857,2863,158808,12994
310M300US27620,27620,"Jefferson City, MO Metro Area",27535,2595,46753,1750,67633,3583,99076,4244,158048,7507
310M300US27740,27740,"Johnson City, TN Metro Area",18248,1889,31306,1696,50508,2991,84827,4481,141439,11934
310M300US27780,27780,"Johnstown, PA Metro Area",19458,2005,35913,1558,55217,2733,87420,3908,138938,8812
310M300US27860,27860,"Jonesboro, AR Metro Area",17367,2525,33641,3170,50861,2832,84633,7480,153916,21543
310M300US27900,27900,"Joplin, MO Metro Area",21552,1908,36856,2472,55828,2924,85733,5310,145139,16734
310M300US27980,27980,"Kahului-Wailuku-Lahaina, HI Metro Area",30642,3005,59922,4797,90891,4979,144376,8553,,
310M300US28020,28020,"Kalamazoo-Portage, MI Metro Area",23004,1822,41610,1454,65011,3033,101428,3088,181713,13846
310M300US28100,28100,"Kankakee, IL Metro Area",25622,3349,45981,2868,66380,3514,98011,7691,169964,14859
310M300US28140,28140,"Kansas City, MO-KS Metro Area",27415,698,48724,951,75883,1082,116926,1451,210160,4786
310M300US28420,28420,"Kennewick-Richland, WA Metro Area",26843,1892,50645,2230,75994,5121,115089,3438,194579,14709
310M300US28660,28660,"Killeen-Temple, TX Metro Area",24824,1597,43097,2254,63969,3697,94606,2523,165054,12612
310M300US28700,28700,"Kingsport-Bristol-Bristol, TN-VA Metro Area",18782,1371,32022,1233,51042,1975,81128,2263,150927,10057
310M300US28740,28740,"Kingston, NY Metro Area",24126,2452,48771,4740,76795,4856,120012,6262,221848,20098
310M300US28940,28940,"Knoxville, TN Metro Area",21163,760,38747,1218,61905,1604,96291,2771,175423,5487
310M300US29020,29020,"Kokomo, IN Metro Area",19509,2444,35115,3897,58851,4184,96277,6550,179273,44517
310M300US29100,29100,"La Crosse-Onalaska, WI-MN Metro Area",25171,2941,44860,2563,67163,3402,106016,4258,179240,8163
310M300US29180,29180,"Lafayette, LA Metro Area",18268,1206,36812,1453,58205,3902,100676,3772,172779,11045
310M300US29200,29200,"Lafayette-West Lafayette, IN Metro Area",20605,1827,41767,3117,63378,3693,100199,4579,167840,8669
310M300US29340,29340,"Lake Charles, LA Metro Area",16626,1620,34028,2923,56908,4505,98416,4252,167876,12208
310M300US29420,29420,"Lake Havasu City-Kingman, AZ Metro Area",18634,1605,34078,2821,51928,2934,79829,3347,136562,13376
310M300US29460,29460,"Lakeland-Winter Haven, FL Metro Area",20959,783,37559,1206,57656,1998,87864,2376,151930,7658
310M300US29540,29540,"Lancaster, PA Metro Area",29183,2048,50536,1423,72953,1906,110590,2933,185451,7152
310M300US29620,29620,"Lansing-East Lansing, MI Metro Area",22288,1258,42626,2148,65284,1670,102975,2022,180469,5843
310M300US29700,29700,"Laredo, TX Metro Area",13363,1220,27471,2771,47897,4668,85932,7816,151823,8910
310M300US29740,29740,"Las Cruces, NM Metro Area",15727,1629,29908,2618,49891,3417,82876,5423,156075,16961
310M300US29820,29820,"Las Vegas-Henderson-Paradise, NV Metro Area",24088,935,42765,958,67154,1225,102851,1889,181804,4520
310M300US29940,29940,"Lawrence, KS Metro Area",21365,2913,41636,3346,67914,3551,109221,5734,174975,19259
310M300US30020,30020,"Lawton, OK Metro Area",23244,2731,41169,3507,66823,3986,94272,5408,149596,10438
310M300US30140,30140,"Lebanon, PA Metro Area",24730,2221,47339,4669,68254,3958,102668,5753,159847,14645
310M300US30300,30300,"Lewiston, ID-WA Metro Area",19991,3660,37411,4728,58200,4544,87304,5381,150004,9049
310M300US30340,30340,"Lewiston-Auburn, ME Metro Area",22351,3314,38868,2640,60588,4181,90565,5867,144290,15572
310M300US30460,30460,"Lexington-Fayette, KY Metro Area",21950,1396,42772,1627,67992,1690,107449,3717,201285,10050
310M300US30620,30620,"Lima, OH Metro Area",19400,2719,35370,3533,56258,2112,85828,4489,151036,8209
310M300US30700,30700,"Lincoln, NE Metro Area",25236,1415,44855,1905,72263,1697,107913,4674,182084,13174
310M300US30780,30780,"Little Rock-North Little Rock-Conway, AR Metro Area",21503,1044,41031,1339,63929,2258,101439,2374,180737,9825
310M300US30860,30860,"Logan, UT-ID Metro Area",26541,3591,46724,3850,66994,3173,99857,4993,166902,10381
310M300US30980,30980,"Longview, TX Metro Area",20227,1594,36739,2654,56365,4644,94254,3493,179176,11321
310M300US31020,31020,"Longview, WA Metro Area",20155,3237,40166,4668,63157,4786,97890,7850,176730,12324
310M300US31080,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",25626,330,51002,328,83229,810,136929,935,,
310M300US31140,31140,"Louisville/Jefferson County, KY-IN Metro Area",24455,989,42695,1044,68564,1840,105792,2227,193520,7929
310M300US31180,31180,"Lubbock, TX Metro Area",21433,1985,39867,2555,60428,3982,96735,6753,190564,26155
310M300US31340,31340,"Lynchburg, VA Metro Area",20841,2166,38922,2130,61519,4047,94301,4614,164707,17155
310M300US31420,31420,"Macon-Bibb County, GA Metro Area",14081,1829,30828,2146,51575,2125,89308,5743,173664,23324
310M300US31460,31460,"Madera, CA Metro Area",22130,3472,40617,3618,66494,4687,102889,6213,167370,24654
310M300US31540,31540,"Madison, WI Metro Area",30524,1080,54950,1892,83798,2447,125358,2670,216362,9824
310M300US31700,31700,"Manchester-Nashua, NH Metro Area",31881,1827,62129,2216,92668,3516,135821,4406,221351,8667
310M300US31740,31740,"Manhattan, KS Metro Area",21946,4007,42463,6188,66346,5988,108221,10506,181915,24392
310M300US31860,31860,"Mankato-North Mankato, MN Metro Area",26722,2881,46824,3323,72003,3783,107343,6365,180413,17479
310M300US31900,31900,"Mansfield, OH Metro Area",20318,1275,35875,1847,53322,3337,80758,8532,133037,16181
310M300US32580,32580,"McAllen-Edinburg-Mission, TX Metro Area",14656,801,27786,1940,46764,2111,77016,5258,145646,10423
310M300US32780,32780,"Medford, OR Metro Area",20833,1704,37689,3537,59391,3588,98499,4719,171273,13331
310M300US32820,32820,"Memphis, TN-MS-AR Metro Area",19192,1027,38646,1550,61766,1196,100359,2239,182423,5699
310M300US32900,32900,"Merced, CA Metro Area",20983,1527,38168,2288,60756,2995,97095,6233,181346,11338
310M300US33100,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",21198,345,40447,388,65435,832,108569,1655,221668,4687
310M300US33140,33140,"Michigan City-La Porte, IN Metro Area",23041,2564,42762,3607,65529,4589,100216,5584,162236,24720
310M300US33220,33220,"Midland, MI Metro Area",24787,2469,44996,2854,69197,3596,105475,4574,214485,27633
310M300US33260,33260,"Midland, TX Metro Area",30934,2317,54023,4766,86061,9044,137021,12577,,
310M300US33340,33340,"Milwaukee-Waukesha-West Allis, WI Metro Area",22637,740,45552,701,73635,1666,115326,1918,212346,7240
310M300US33460,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",31969,539,58634,842,90334,928,137141,1334,241306,3997
310M300US33540,33540,"Missoula, MT Metro Area",19119,2374,38636,3543,58879,3954,98874,7161,185194,23007
310M300US33660,33660,"Mobile, AL Metro Area",17500,1212,34842,1981,56890,2692,91610,3791,167342,12023
310M300US33700,33700,"Modesto, CA Metro Area",23757,1822,42881,2085,67566,2651,105887,3976,188167,12605
310M300US33740,33740,"Monroe, LA Metro Area",14832,1859,29981,2872,47221,2481,87478,3613,151786,7706
310M300US33780,33780,"Monroe, MI Metro Area",25684,2069,48958,1768,74207,3388,107038,4769,171003,11903
310M300US33860,33860,"Montgomery, AL Metro Area",18562,1398,36060,2225,59247,3135,99988,2861,176530,11512
310M300US34060,34060,"Morgantown, WV Metro Area",16890,2667,38192,3739,63105,4868,105346,7238,196546,23107
310M300US34100,34100,"Morristown, TN Metro Area",17879,2531,35034,4379,53821,3659,81220,5505,137997,16883
310M300US34580,34580,"Mount Vernon-Anacortes, WA Metro Area",29261,2503,49507,4017,74474,4076,112445,6262,185924,11369
310M300US34620,34620,"Muncie, IN Metro Area",16559,2010,31357,2652,52802,3841,82382,6176,140912,10783
310M300US34740,34740,"Muskegon, MI Metro Area",19941,1607,35545,1466,52816,2506,86309,3537,140697,9544
310M300US34820,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",21143,1206,37387,1428,58422,2441,91290,3098,155608,7778
310M300US34900,34900,"Napa, CA Metro Area",34858,4667,60565,4975,99849,4948,150243,8482,,
310M300US34940,34940,"Naples-Immokalee-Marco Island, FL Metro Area",27759,1377,50632,1783,77687,4791,129581,6041,,
310M300US34980,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",27172,804,47616,1097,73984,1104,114600,1966,211360,5987
310M300US35100,35100,"New Bern, NC Metro Area",18827,2570,38357,4309,57192,6043,93707,8010,166743,10401
310M300US35300,35300,"New Haven-Milford, CT Metro Area",26169,1193,50783,1473,82278,2037,130919,2638,228440,9879
310M300US35380,35380,"New Orleans-Metairie, LA Metro Area",18644,811,36865,879,62249,1435,103960,2580,197190,6360
310M300US35620,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",25717,294,54230,613,92167,546,152890,1104,,
310M300US35660,35660,"Niles-Benton Harbor, MI Metro Area",20683,1466,37015,2791,59300,2544,99909,4117,178736,9435
310M300US35840,35840,"North Port-Sarasota-Bradenton, FL Metro Area",25150,1069,42478,1267,66118,1832,109076,4278,211076,9600
310M300US35980,35980,"Norwich-New London, CT Metro Area",30273,1882,56261,2438,88477,4142,138835,5676,235513,14875
310M300US36100,36100,"Ocala, FL Metro Area",20157,1148,32231,1011,48739,2952,76346,2737,140000,13714
310M300US36140,36140,"Ocean City, NJ Metro Area",25780,1984,49834,5708,77779,6672,122944,8866,218943,34368
310M300US36220,36220,"Odessa, TX Metro Area",21757,2856,42121,5249,69875,5028,105491,6837,190330,32679
310M300US36260,36260,"Ogden-Clearfield, UT Metro Area",35545,1409,57971,2501,83594,2840,119274,3788,184908,7120
310M300US36420,36420,"Oklahoma City, OK Metro Area",23150,989,42935,1041,67890,1211,104941,1950,196579,5995
310M300US36500,36500,"Olympia-Tumwater, WA Metro Area",29526,2895,53928,2645,79400,2930,116735,5011,197359,9043
310M300US36540,36540,"Omaha-Council Bluffs, NE-IA Metro Area",27789,1255,49465,1331,77386,1716,119671,2565,204550,6222
310M300US36740,36740,"Orlando-Kissimmee-Sanford, FL Metro Area",23845,1036,42211,743,65121,1177,102250,1490,190932,5313
310M300US36780,36780,"Oshkosh-Neenah, WI Metro Area",25672,1679,46815,2207,71007,2460,105371,4439,172702,11906
310M300US36980,36980,"Owensboro, KY Metro Area",20283,2245,41463,3801,64859,3713,97294,6896,164537,18598
310M300US37100,37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",34721,2062,63930,1955,100326,1639,152241,4445,,
310M300US37340,37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",22052,1151,40558,1672,62245,1915,103468,3355,192061,10122
310M300US37460,37460,"Panama City, FL Metro Area",20017,2125,37359,2418,60120,3475,93125,4915,161965,10699
310M300US37620,37620,"Parkersburg-Vienna, WV Metro Area",19010,2328,35081,3990,58867,4291,90652,4199,145580,15760
310M300US37860,37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",24752,1406,40421,1272,63068,2466,97627,3640,167518,9840
310M300US37900,37900,"Peoria, IL Metro Area",25201,1238,46015,1153,70759,1970,105581,3909,187321,17275
310M300US37980,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",25571,438,51281,499,83694,1067,134999,1246,246971,3995
310M300US38060,38060,"Phoenix-Mesa-Scottsdale, AZ Metro Area",25676,459,46536,594,72208,839,115155,1484,210270,3883
310M300US38220,38220,"Pine Bluff, AR Metro Area",14340,1690,30124,2526,48910,4499,73865,8470,152499,17986
310M300US38300,38300,"Pittsburgh, PA Metro Area",22973,516,43913,781,70381,1005,110876,1228,199782,4066
310M300US38340,38340,"Pittsfield, MA Metro Area",25126,2387,45556,3776,71985,4260,111695,6281,196525,20555
310M300US38540,38540,"Pocatello, ID Metro Area",19472,2372,39087,2751,60049,3926,91905,5821,154404,24806
310M300US38860,38860,"Portland-South Portland, ME Metro Area",26953,1179,50271,2058,77093,2566,116267,2842,205078,9547
310M300US38900,38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",30297,681,54609,1037,84099,1264,129329,1776,231306,5660
310M300US38940,38940,"Port St. Lucie, FL Metro Area",21458,1275,39348,2119,59167,1899,91165,3158,188450,10587
310M300US39140,39140,"Prescott, AZ Metro Area",20404,1838,39053,2743,61186,4419,94075,4217,164659,17855
310M300US39300,39300,"Providence-Warwick, RI-MA Metro Area",22981,1086,46592,1410,78564,1721,121747,1450,211785,6114
310M300US39340,39340,"Provo-Orem, UT Metro Area",31575,1126,56302,1615,81795,1865,120591,2370,204456,10099
310M300US39380,39380,"Pueblo, CO Metro Area",18425,2389,35982,1663,55842,3408,90945,4363,151991,12374
310M300US39460,39460,"Punta Gorda, FL Metro Area",21586,1742,36280,1364,53761,3078,85576,4932,164928,7630
310M300US39540,39540,"Racine, WI Metro Area",24261,2128,44016,4523,67111,3231,102037,4116,178638,14629
310M300US39580,39580,"Raleigh, NC Metro Area",31873,845,56033,1649,86938,2253,132092,2881,245992,11622
310M300US39660,39660,"Rapid City, SD Metro Area",21357,2831,41226,2408,61730,2872,92805,5070,153621,11777
310M300US39740,39740,"Reading, PA Metro Area",25610,1374,46950,2110,74384,2453,111868,3457,187224,10104
310M300US39820,39820,"Redding, CA Metro Area",19811,2074,36720,1319,58675,3521,91236,3039,165209,15146
310M300US39900,39900,"Reno, NV Metro Area",25900,1291,45724,2195,72166,2240,115755,4857,214573,13893
310M300US40060,40060,"Richmond, VA Metro Area",27601,1160,50348,1034,79034,1909,121660,2034,218142,7685
310M300US40140,40140,"Riverside-San Bernardino-Ontario, CA Metro Area",24267,652,45775,734,72524,902,113223,2038,195269,5044
310M300US40220,40220,"Roanoke, VA Metro Area",21504,2044,40014,1987,62231,2706,98304,4241,164070,15546
310M300US40340,40340,"Rochester, MN Metro Area",30796,1915,54509,2862,82110,1964,125596,6392,209259,11398
310M300US40380,40380,"Rochester, NY Metro Area",23364,975,43730,1206,68752,1584,106693,1993,185457,4580
310M300US40420,40420,"Rockford, IL Metro Area",21973,1552,39825,2141,61740,1983,97036,3677,175637,16923
310M300US40580,40580,"Rocky Mount, NC Metro Area",14289,1625,31047,3018,51008,2947,84425,5971,159757,23725
310M300US40660,40660,"Rome, GA Metro Area",23419,2382,37488,3976,60555,3927,89625,5883,160987,21383
310M300US40900,40900,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",26571,755,51021,813,81429,1137,129704,2188,231152,4189
310M300US40980,40980,"Saginaw, MI Metro Area",19023,1968,36493,1480,56041,1975,90287,4227,150865,18052
310M300US41060,41060,"St. Cloud, MN Metro Area",26357,1401,45615,2122,69595,3220,103480,3889,171891,11356
310M300US41100,41100,"St. George, UT Metro Area",26746,3856,45167,2683,66714,5441,100870,7313,187939,76939
310M300US41140,41140,"St. Joseph, MO-KS Metro Area",19866,2144,37407,3504,59783,2212,91501,7226,145751,17912
310M300US41180,41180,"St. Louis, MO-IL Metro Area",25987,639,47163,584,74884,1151,116689,1017,210095,4299
310M300US41420,41420,"Salem, OR Metro Area",26315,1816,44682,2602,66480,1940,100963,3179,168975,8376
310M300US41500,41500,"Salinas, CA Metro Area",30962,1382,52060,2331,79020,3596,123894,5094,231604,12029
310M300US41540,41540,"Salisbury, MD-DE Metro Area",24815,1500,44367,2206,67276,2677,104422,3571,185458,13008
310M300US41620,41620,"Salt Lake City, UT Metro Area",32545,1327,55552,1689,81806,1797,123243,2186,212946,8234
310M300US41660,41660,"San Angelo, TX Metro Area",22583,2281,38058,2458,60994,4201,98626,8813,180060,25299
310M300US41700,41700,"San Antonio-New Braunfels, TX Metro Area",24408,840,45598,851,70140,1142,111090,1728,201882,4707
310M300US41740,41740,"San Diego-Carlsbad, CA Metro Area",30265,676,56287,904,89050,1670,140227,1818,,
310M300US41860,41860,"San Francisco-Oakland-Hayward, CA Metro Area",36353,900,74984,1239,121454,836,196451,2856,,
310M300US41940,41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",41879,1345,86714,1971,135670,2612,213543,4687,,
310M300US42020,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",29683,3582,57057,3477,83481,5461,129466,8126,224898,19670
310M300US42100,42100,"Santa Cruz-Watsonville, CA Metro Area",27981,3518,59895,5766,95565,6479,153768,7820,,
310M300US42140,42140,"Santa Fe, NM Metro Area",25411,1796,46394,1703,71340,4108,116601,6666,222418,23258
310M300US42200,42200,"Santa Maria-Santa Barbara, CA Metro Area",30733,2155,52292,2534,82059,3638,136668,6036,,
310M300US42220,42220,"Santa Rosa, CA Metro Area",32508,1946,59604,2750,88743,2294,139406,6815,244874,16075
310M300US42340,42340,"Savannah, GA Metro Area",24553,1685,44656,2096,71828,3872,108616,4274,204808,14799
